Timestamp,Traffic Type,Action Taken,Anomaly Scores,status_code,response_time_ms,event_type
2022-06-25 22:35:36,FTP,Allowed,5.04,500,800,Non-Cyber
2023-06-24 17:40:49,HTTP,Blocked,24.21,403,300,Cyber
2022-09-23 22:24:33,DNS,Allowed,45.3,500,800,Cyber
2023-07-23 05:54:23,FTP,Allowed,83.49,500,800,Non-Cyber
2020-05-21 23:55:36,DNS,Blocked,28.57,403,300,Cyber
2023-05-24 09:03:19,DNS,Blocked,2.38,403,300,Cyber
2021-01-09 00:03:51,DNS,Allowed,46.38,500,800,Non-Cyber
2020-03-19 19:06:45,FTP,Allowed,8.39,500,800,Non-Cyber
2023-02-02 23:13:43,HTTP,Allowed,0.15,200,150,Cyber
2023-06-24 15:12:04,DNS,Blocked,84.23,403,300,Cyber
2022-01-09 14:46:14,HTTP,Allowed,9.77,500,800,Cyber
2020-10-23 17:11:44,HTTP,Allowed,9.32,500,800,Non-Cyber
2021-05-05 01:19:13,FTP,Blocked,20.92,403,300,Non-Cyber
2020-12-17 15:21:55,HTTP,Allowed,45.81,500,800,Non-Cyber
2023-08-23 05:58:02,DNS,Blocked,80.35,403,300,Cyber
2022-02-21 15:39:39,HTTP,Blocked,94.48,403,300,Cyber
2023-09-23 03:52:27,HTTP,Blocked,65.17,403,300,Cyber
2021-05-26 06:10:00,DNS,Blocked,28.21,403,300,Non-Cyber
2020-04-10 22:38:20,HTTP,Allowed,40.07,500,800,Cyber
2022-09-19 06:34:28,HTTP,Allowed,87.35,500,800,Cyber
2022-06-09 09:10:00,HTTP,Allowed,60.65,500,800,Cyber
2020-01-17 16:49:35,DNS,Allowed,36.87,500,800,Non-Cyber
2021-09-02 03:53:25,FTP,Allowed,12.42,500,800,Cyber
2020-01-06 20:54:56,HTTP,Blocked,7.58,403,300,Cyber
2023-07-08 23:28:42,HTTP,Allowed,55.74,500,800,Cyber
2020-08-24 21:15:39,FTP,Allowed,74.16,500,800,Cyber
2021-04-19 08:54:04,DNS,Blocked,92.29,403,300,Non-Cyber
2020-08-01 02:36:41,HTTP,Allowed,5.75,500,800,Cyber
2020-09-12 21:25:18,DNS,Allowed,10.25,500,800,Non-Cyber
2021-07-19 23:46:46,FTP,Allowed,74.96,500,800,Non-Cyber
2023-08-19 14:08:57,HTTP,Allowed,62.45,500,800,Non-Cyber
2021-09-01 10:32:13,DNS,Allowed,42.55,500,800,Non-Cyber
2021-06-16 03:29:20,DNS,Allowed,67.55,500,800,Non-Cyber
2022-04-13 10:05:13,HTTP,Blocked,51.96,403,300,Non-Cyber
2022-06-17 11:43:25,DNS,Allowed,20.12,500,800,Non-Cyber
2020-09-05 02:21:43,FTP,Allowed,6.21,500,800,Cyber
2023-06-30 18:03:47,HTTP,Allowed,73.14,500,800,Non-Cyber
2020-02-20 00:48:41,DNS,Allowed,27.74,500,800,Non-Cyber
2022-12-15 23:57:20,HTTP,Allowed,1.19,500,800,Non-Cyber
2020-09-23 05:58:28,FTP,Blocked,66.94,403,300,Cyber
2022-04-05 21:17:39,HTTP,Blocked,74.47,403,300,Cyber
2021-10-10 16:00:29,HTTP,Allowed,59.09,500,800,Cyber
2022-11-19 07:45:06,DNS,Allowed,41.03,500,800,Non-Cyber
2023-06-18 19:43:00,DNS,Allowed,17.93,500,800,Non-Cyber
2020-10-12 10:53:29,HTTP,Blocked,71.25,403,300,Cyber
2020-07-14 15:27:17,DNS,Allowed,76.39,500,800,Cyber
2023-07-28 11:49:32,FTP,Allowed,59.04,500,800,Non-Cyber
2022-12-24 13:25:52,FTP,Allowed,37.7,500,800,Cyber
2021-12-20 12:30:22,FTP,Allowed,74.5,500,800,Non-Cyber
2021-03-10 12:11:38,DNS,Blocked,95.47,403,300,Non-Cyber
2020-04-22 23:07:56,FTP,Allowed,22.84,500,800,Cyber
2023-04-12 05:39:03,DNS,Blocked,45.46,403,300,Non-Cyber
2022-11-12 05:55:49,DNS,Allowed,7.71,500,800,Cyber
2023-04-08 13:43:16,FTP,Allowed,46.12,500,800,Non-Cyber
2021-02-24 21:07:17,FTP,Allowed,42.22,500,800,Cyber
2021-07-05 11:26:35,HTTP,Blocked,54.28,403,300,Cyber
2023-03-18 03:50:06,FTP,Blocked,19.19,403,300,Cyber
2023-05-10 12:24:40,HTTP,Allowed,17.94,500,800,Non-Cyber
2022-12-16 15:31:31,DNS,Allowed,80.29,500,800,Cyber
2022-07-14 10:33:41,HTTP,Allowed,36.61,500,800,Non-Cyber
2022-06-08 00:54:32,HTTP,Allowed,59.13,500,800,Non-Cyber
2020-09-01 22:38:14,FTP,Blocked,90.49,403,300,Non-Cyber
2022-05-16 22:21:30,DNS,Allowed,41.55,500,800,Non-Cyber
2023-03-08 16:10:47,FTP,Allowed,94.57,500,800,Non-Cyber
2022-10-28 20:50:26,FTP,Allowed,25.08,500,800,Cyber
2021-09-12 14:26:21,HTTP,Allowed,68.9,500,800,Cyber
2020-03-27 22:21:05,FTP,Blocked,0.88,403,300,Cyber
2023-01-25 11:42:19,HTTP,Allowed,57.27,500,800,Cyber
2023-04-22 15:41:27,DNS,Allowed,99.32,500,800,Non-Cyber
2020-12-16 18:19:20,DNS,Allowed,92.22,500,800,Non-Cyber
2022-12-31 11:29:35,DNS,Allowed,70.95,500,800,Cyber
2020-08-16 01:43:12,FTP,Allowed,50.61,500,800,Cyber
2020-11-06 03:18:32,DNS,Allowed,79.95,500,800,Cyber
2022-03-17 05:11:00,FTP,Allowed,23.11,500,800,Non-Cyber
2023-01-25 03:05:34,FTP,Allowed,83.27,500,800,Non-Cyber
2020-08-06 17:01:09,DNS,Allowed,45.05,500,800,Non-Cyber
2022-08-01 11:14:41,HTTP,Allowed,17.57,500,800,Cyber
2021-09-06 03:22:06,HTTP,Blocked,91.99,403,300,Non-Cyber
2020-11-14 19:48:24,FTP,Allowed,44.72,500,800,Cyber
2020-05-26 07:43:51,FTP,Blocked,16.85,403,300,Non-Cyber
2021-06-25 15:39:13,HTTP,Allowed,53.94,500,800,Non-Cyber
2020-03-17 15:48:25,HTTP,Blocked,86.76,403,300,Cyber
2023-06-18 01:29:19,FTP,Allowed,53.38,500,800,Non-Cyber
2021-04-14 07:39:31,FTP,Allowed,67.62,500,800,Cyber
2021-03-13 09:52:45,DNS,Blocked,60.79,403,300,Non-Cyber
2021-01-06 02:30:43,DNS,Allowed,35.39,500,800,Non-Cyber
2022-06-26 18:13:32,DNS,Allowed,2.25,500,800,Cyber
2020-04-17 00:59:49,HTTP,Allowed,16.16,500,800,Non-Cyber
2021-08-01 15:19:33,DNS,Blocked,27.18,403,300,Non-Cyber
2020-03-30 18:35:04,DNS,Allowed,75.73,500,800,Cyber
2020-07-06 15:38:30,HTTP,Allowed,62.13,500,800,Cyber
2023-01-11 22:26:14,FTP,Allowed,49.16,500,800,Non-Cyber
2021-03-19 22:40:00,FTP,Allowed,7.26,500,800,Non-Cyber
2022-02-08 10:03:25,DNS,Allowed,31.1,500,800,Non-Cyber
2022-05-15 07:32:55,HTTP,Blocked,74.45,403,300,Non-Cyber
2023-05-24 06:15:31,FTP,Blocked,40.32,403,300,Non-Cyber
2020-08-31 21:50:00,DNS,Allowed,2.82,500,800,Cyber
2023-06-30 13:33:50,DNS,Allowed,73.22,500,800,Non-Cyber
2022-12-19 20:59:14,FTP,Allowed,57.64,500,800,Non-Cyber
2023-09-25 18:18:14,DNS,Blocked,64.41,403,300,Non-Cyber
2022-11-16 04:14:01,DNS,Allowed,96.05,500,800,Non-Cyber
2021-08-10 17:44:01,HTTP,Allowed,14.39,500,800,Cyber
2021-04-08 11:55:20,DNS,Allowed,99.5,500,800,Cyber
2022-09-10 17:30:46,HTTP,Allowed,89.34,500,800,Cyber
2022-04-08 10:47:46,HTTP,Allowed,11.93,500,800,Cyber
2022-04-23 23:53:55,HTTP,Allowed,33.86,500,800,Cyber
2020-11-15 11:11:30,DNS,Allowed,63.61,500,800,Cyber
2022-07-19 09:28:42,HTTP,Allowed,60.28,500,800,Cyber
2021-02-11 12:21:59,DNS,Allowed,30.45,500,800,Cyber
2020-06-19 04:15:21,DNS,Blocked,83.04,403,300,Cyber
2020-02-21 19:04:01,FTP,Blocked,65.07,403,300,Cyber
2022-02-03 17:51:31,HTTP,Blocked,67.27,403,300,Non-Cyber
2020-06-17 13:39:35,DNS,Allowed,75.52,500,800,Non-Cyber
2022-08-14 13:07:44,FTP,Blocked,24.05,403,300,Non-Cyber
2022-06-04 18:14:31,DNS,Allowed,94.73,500,800,Non-Cyber
2020-03-16 23:57:58,FTP,Allowed,84.94,500,800,Non-Cyber
2022-05-01 20:17:55,DNS,Allowed,89.05,500,800,Non-Cyber
2021-03-15 05:55:15,DNS,Blocked,15.48,403,300,Cyber
2022-11-29 15:35:53,HTTP,Allowed,5.27,500,800,Cyber
2020-12-03 07:35:01,FTP,Allowed,86.25,500,800,Non-Cyber
2020-12-09 04:36:53,DNS,Allowed,48.0,500,800,Non-Cyber
2021-10-12 03:59:42,FTP,Allowed,95.22,500,800,Cyber
2021-07-10 18:43:37,HTTP,Allowed,42.55,500,800,Cyber
2023-06-12 04:30:48,DNS,Blocked,87.55,403,300,Non-Cyber
2020-07-21 06:31:22,HTTP,Allowed,3.1,500,800,Non-Cyber
2021-02-19 10:21:23,HTTP,Allowed,78.14,500,800,Non-Cyber
2023-06-15 23:21:50,FTP,Allowed,15.93,500,800,Cyber
2020-04-23 09:41:31,HTTP,Blocked,59.97,403,300,Cyber
2021-04-13 04:19:04,FTP,Allowed,65.73,500,800,Non-Cyber
2023-08-27 08:41:35,HTTP,Blocked,0.61,403,300,Non-Cyber
2021-07-19 10:44:23,HTTP,Allowed,96.73,500,800,Non-Cyber
2021-09-03 11:17:52,FTP,Allowed,13.23,500,800,Cyber
2023-01-04 11:17:14,HTTP,Allowed,71.56,500,800,Cyber
2021-06-24 17:43:47,DNS,Blocked,12.62,403,300,Non-Cyber
2022-03-14 09:19:57,HTTP,Allowed,29.11,500,800,Cyber
2020-08-08 12:21:26,DNS,Blocked,43.21,403,300,Cyber
2023-07-06 13:15:26,DNS,Allowed,14.2,500,800,Non-Cyber
2023-08-08 10:49:27,FTP,Blocked,49.49,403,300,Cyber
2022-11-29 20:41:13,FTP,Allowed,0.92,500,800,Non-Cyber
2022-09-18 14:52:06,FTP,Allowed,32.64,500,800,Cyber
2023-06-02 15:29:42,FTP,Allowed,20.65,500,800,Non-Cyber
2020-10-15 18:06:39,FTP,Allowed,7.29,500,800,Non-Cyber
2022-07-17 17:30:52,FTP,Allowed,74.77,500,800,Non-Cyber
2022-03-13 17:13:12,DNS,Blocked,68.22,403,300,Non-Cyber
2023-09-23 14:59:36,FTP,Allowed,37.68,500,800,Cyber
2022-03-28 00:08:33,FTP,Blocked,63.63,403,300,Cyber
2020-09-29 04:52:33,HTTP,Allowed,39.04,500,800,Non-Cyber
2022-01-23 20:12:51,FTP,Blocked,66.35,403,300,Non-Cyber
2021-04-17 13:35:45,DNS,Blocked,53.45,403,300,Non-Cyber
2021-01-22 18:28:00,DNS,Blocked,8.3,403,300,Cyber
2023-08-14 07:14:09,HTTP,Blocked,45.97,403,300,Cyber
2022-03-21 16:10:01,DNS,Allowed,21.28,500,800,Non-Cyber
2023-04-15 08:58:35,FTP,Allowed,86.25,500,800,Non-Cyber
2022-11-14 12:09:39,HTTP,Allowed,41.65,500,800,Cyber
2020-11-04 06:20:23,HTTP,Blocked,15.22,403,300,Non-Cyber
2022-12-08 04:15:24,DNS,Allowed,12.07,500,800,Non-Cyber
2022-07-31 11:48:31,FTP,Allowed,71.0,500,800,Cyber
2022-03-05 03:31:27,HTTP,Allowed,56.46,500,800,Cyber
2022-12-05 00:50:37,DNS,Allowed,93.3,500,800,Non-Cyber
2021-01-26 14:18:44,FTP,Blocked,89.12,403,300,Cyber
2021-09-28 02:49:02,FTP,Blocked,11.13,403,300,Cyber
2023-10-07 03:26:07,DNS,Allowed,41.61,500,800,Non-Cyber
2022-04-19 21:29:51,FTP,Allowed,42.78,500,800,Non-Cyber
2022-11-16 02:09:39,FTP,Blocked,63.48,403,300,Cyber
2023-05-30 16:17:28,FTP,Blocked,9.98,403,300,Non-Cyber
2023-09-02 20:18:34,FTP,Allowed,7.47,500,800,Cyber
2020-02-27 04:14:29,DNS,Blocked,17.9,403,300,Non-Cyber
2022-05-01 09:22:52,DNS,Blocked,41.79,403,300,Non-Cyber
2023-03-24 12:43:51,DNS,Blocked,18.16,403,300,Cyber
2020-03-06 06:56:05,DNS,Blocked,58.2,403,300,Cyber
2022-12-13 18:15:50,FTP,Allowed,97.94,500,800,Non-Cyber
2022-11-11 14:37:31,DNS,Blocked,6.94,403,300,Non-Cyber
2020-03-10 13:35:46,FTP,Blocked,75.63,403,300,Cyber
2020-11-06 15:26:00,DNS,Allowed,65.99,500,800,Cyber
2020-06-21 10:07:15,FTP,Blocked,23.6,403,300,Cyber
2020-08-12 23:59:51,DNS,Blocked,84.0,403,300,Non-Cyber
2023-06-02 05:29:42,FTP,Allowed,50.57,500,800,Non-Cyber
2022-05-03 17:58:45,HTTP,Blocked,54.58,403,300,Non-Cyber
2020-11-09 20:07:06,DNS,Allowed,71.44,500,800,Cyber
2020-01-26 04:19:29,HTTP,Allowed,75.44,500,800,Cyber
2023-01-10 19:44:53,FTP,Blocked,84.52,403,300,Cyber
2020-07-11 22:03:11,FTP,Allowed,99.07,500,800,Non-Cyber
2020-07-09 11:58:28,FTP,Allowed,17.47,500,800,Non-Cyber
2022-02-12 09:10:43,FTP,Allowed,48.29,500,800,Non-Cyber
2020-05-05 03:11:45,FTP,Allowed,13.94,500,800,Non-Cyber
2023-02-23 12:00:31,DNS,Allowed,7.05,500,800,Cyber
2021-04-22 10:16:21,FTP,Allowed,26.4,500,800,Cyber
2022-02-06 12:16:37,FTP,Allowed,71.72,500,800,Cyber
2022-07-15 04:38:02,HTTP,Allowed,10.69,500,800,Non-Cyber
2022-04-25 09:56:24,FTP,Allowed,8.63,500,800,Non-Cyber
2020-11-01 06:57:00,HTTP,Allowed,82.34,500,800,Non-Cyber
2022-08-13 08:00:31,FTP,Allowed,8.76,500,800,Non-Cyber
2021-06-09 10:05:23,FTP,Blocked,77.15,403,300,Cyber
2022-12-12 22:24:42,FTP,Blocked,18.95,403,300,Cyber
2023-09-14 13:08:29,DNS,Blocked,7.69,403,300,Cyber
2022-05-05 17:44:33,FTP,Blocked,44.82,403,300,Cyber
2023-04-07 14:30:52,FTP,Blocked,28.91,403,300,Non-Cyber
2022-07-15 11:51:36,FTP,Allowed,38.8,500,800,Non-Cyber
2021-04-17 01:09:33,FTP,Blocked,41.45,403,300,Cyber
2020-10-11 20:41:49,FTP,Allowed,22.4,500,800,Non-Cyber
2022-02-28 07:42:26,DNS,Allowed,15.05,500,800,Non-Cyber
2022-10-17 23:32:26,FTP,Allowed,61.48,500,800,Non-Cyber
2020-07-09 09:02:21,DNS,Blocked,25.23,403,300,Cyber
2020-01-30 19:43:41,DNS,Blocked,70.24,403,300,Cyber
2022-12-16 11:16:54,HTTP,Allowed,45.59,500,800,Non-Cyber
2021-12-19 13:00:17,HTTP,Blocked,55.55,403,300,Cyber
2020-04-12 05:58:43,DNS,Allowed,35.56,500,800,Cyber
2023-07-14 05:41:27,DNS,Allowed,42.79,500,800,Non-Cyber
2021-11-06 02:30:51,DNS,Blocked,43.79,403,300,Non-Cyber
2020-01-25 00:21:04,HTTP,Allowed,51.1,500,800,Non-Cyber
2023-02-01 10:32:25,HTTP,Allowed,95.57,500,800,Non-Cyber
2022-05-13 16:20:53,HTTP,Allowed,52.97,500,800,Cyber
2021-03-09 17:03:53,HTTP,Blocked,10.74,403,300,Cyber
2021-08-10 12:47:46,FTP,Allowed,0.22,200,150,Cyber
2022-01-31 06:19:48,HTTP,Allowed,69.72,500,800,Non-Cyber
2023-05-12 15:55:11,HTTP,Allowed,23.76,500,800,Non-Cyber
2020-03-14 12:23:04,HTTP,Allowed,34.86,500,800,Cyber
2021-09-09 05:23:25,HTTP,Allowed,43.53,500,800,Non-Cyber
2023-01-31 21:12:16,DNS,Allowed,31.47,500,800,Non-Cyber
2022-02-02 21:35:09,HTTP,Blocked,13.9,403,300,Non-Cyber
2022-07-11 18:52:47,FTP,Blocked,28.78,403,300,Non-Cyber
2022-03-07 07:08:54,DNS,Allowed,11.88,500,800,Non-Cyber
2021-01-28 14:36:08,DNS,Allowed,51.99,500,800,Non-Cyber
2022-04-04 07:58:18,DNS,Blocked,23.48,403,300,Cyber
2022-04-22 04:23:32,DNS,Blocked,30.14,403,300,Cyber
2022-05-08 03:39:40,FTP,Allowed,47.82,500,800,Non-Cyber
2021-04-27 20:39:57,FTP,Blocked,46.87,403,300,Cyber
2021-06-30 18:28:15,FTP,Blocked,1.98,403,300,Non-Cyber
2020-07-24 23:19:51,HTTP,Blocked,2.37,403,300,Non-Cyber
2022-09-18 14:47:15,DNS,Allowed,35.07,500,800,Non-Cyber
2023-08-14 01:26:09,FTP,Allowed,51.65,500,800,Cyber
2020-11-16 06:28:53,DNS,Allowed,80.19,500,800,Non-Cyber
2021-10-20 23:35:07,DNS,Allowed,38.4,500,800,Non-Cyber
2022-08-14 22:42:04,FTP,Allowed,75.67,500,800,Cyber
2022-05-17 01:59:26,FTP,Allowed,64.31,500,800,Non-Cyber
2021-02-09 07:22:58,DNS,Blocked,73.85,403,300,Cyber
2021-10-17 14:58:57,DNS,Allowed,6.75,500,800,Cyber
2023-09-09 17:25:47,DNS,Blocked,84.4,403,300,Cyber
2021-05-13 09:07:30,DNS,Allowed,51.22,500,800,Cyber
2020-02-28 13:01:36,FTP,Allowed,79.69,500,800,Non-Cyber
2022-10-02 15:17:33,DNS,Allowed,85.92,500,800,Non-Cyber
2021-08-19 00:19:27,FTP,Allowed,45.7,500,800,Cyber
2023-06-04 08:42:25,FTP,Allowed,90.77,500,800,Non-Cyber
2021-04-29 05:50:40,HTTP,Allowed,21.23,500,800,Cyber
2020-01-22 11:18:35,HTTP,Allowed,42.3,500,800,Cyber
2020-03-08 13:31:49,HTTP,Allowed,23.66,500,800,Cyber
2021-08-21 03:59:20,HTTP,Blocked,54.15,403,300,Non-Cyber
2022-08-08 16:46:46,FTP,Blocked,10.34,403,300,Cyber
2023-09-15 20:34:13,HTTP,Allowed,96.94,500,800,Cyber
2021-02-19 07:55:59,DNS,Blocked,84.73,403,300,Non-Cyber
2021-09-22 03:30:23,FTP,Allowed,53.09,500,800,Non-Cyber
2021-05-06 10:15:06,DNS,Allowed,70.69,500,800,Non-Cyber
2022-05-20 15:21:31,FTP,Allowed,41.83,500,800,Non-Cyber
2023-05-16 21:19:10,FTP,Allowed,42.62,500,800,Non-Cyber
2020-08-02 04:54:24,HTTP,Allowed,4.0,500,800,Cyber
2021-06-03 10:09:06,FTP,Allowed,31.08,500,800,Non-Cyber
2022-09-08 21:10:51,DNS,Allowed,66.48,500,800,Non-Cyber
2021-10-29 04:01:52,FTP,Blocked,97.91,403,300,Non-Cyber
2020-09-25 17:51:29,FTP,Blocked,68.13,403,300,Cyber
2022-06-12 12:38:04,DNS,Allowed,34.07,500,800,Non-Cyber
2021-07-28 13:24:10,FTP,Blocked,67.77,403,300,Cyber
2021-12-10 20:41:32,HTTP,Blocked,76.33,403,300,Cyber
2022-05-29 08:19:44,FTP,Allowed,78.15,500,800,Cyber
2022-02-25 12:43:12,HTTP,Blocked,22.69,403,300,Cyber
2022-05-11 12:05:34,DNS,Blocked,74.67,403,300,Cyber
2020-07-11 08:50:27,HTTP,Allowed,69.78,500,800,Non-Cyber
2020-03-05 09:28:52,HTTP,Allowed,11.82,500,800,Non-Cyber
2021-03-22 13:56:09,DNS,Allowed,80.58,500,800,Non-Cyber
2020-07-19 09:08:19,HTTP,Allowed,76.84,500,800,Cyber
2023-02-01 01:41:00,DNS,Allowed,38.32,500,800,Cyber
2020-03-21 16:35:16,FTP,Blocked,67.88,403,300,Non-Cyber
2021-10-02 10:51:56,DNS,Allowed,5.8,500,800,Cyber
2023-03-31 09:52:18,DNS,Blocked,41.26,403,300,Non-Cyber
2020-10-07 08:39:07,DNS,Allowed,0.83,200,150,Non-Cyber
2023-05-08 06:48:15,FTP,Blocked,62.48,403,300,Non-Cyber
2020-09-06 14:22:07,DNS,Allowed,82.82,500,800,Cyber
2023-08-29 14:59:11,DNS,Allowed,16.7,500,800,Cyber
2020-05-02 22:43:54,HTTP,Blocked,31.54,403,300,Cyber
2022-11-14 03:20:57,FTP,Allowed,12.42,500,800,Non-Cyber
2020-09-18 01:52:02,HTTP,Allowed,30.77,500,800,Non-Cyber
2023-05-17 20:18:09,FTP,Allowed,88.76,500,800,Non-Cyber
2023-03-14 06:25:13,FTP,Allowed,35.13,500,800,Non-Cyber
2021-09-16 10:16:12,HTTP,Blocked,31.87,403,300,Cyber
2020-03-17 09:07:26,DNS,Blocked,55.39,403,300,Cyber
2022-04-29 20:55:23,FTP,Allowed,58.7,500,800,Non-Cyber
2020-01-13 02:56:30,HTTP,Blocked,37.9,403,300,Cyber
2020-07-17 12:43:12,FTP,Allowed,0.89,500,800,Cyber
2021-06-11 05:24:14,FTP,Blocked,76.47,403,300,Non-Cyber
2021-07-09 15:29:17,HTTP,Allowed,74.99,500,800,Cyber
2023-06-14 01:11:13,DNS,Blocked,48.31,403,300,Cyber
2021-01-16 21:17:56,DNS,Blocked,77.48,403,300,Cyber
2023-09-24 22:50:10,HTTP,Allowed,48.35,500,800,Cyber
2022-12-06 11:33:55,FTP,Blocked,14.23,403,300,Non-Cyber
2020-02-17 03:35:41,HTTP,Blocked,64.96,403,300,Cyber
2021-03-26 00:35:59,FTP,Allowed,26.34,500,800,Non-Cyber
2023-03-14 20:08:20,HTTP,Allowed,62.71,500,800,Non-Cyber
2020-05-14 22:57:08,FTP,Blocked,44.47,403,300,Cyber
2021-06-15 08:24:58,HTTP,Allowed,28.15,500,800,Non-Cyber
2020-01-18 01:55:27,DNS,Allowed,51.24,500,800,Non-Cyber
2022-01-28 11:55:36,DNS,Allowed,32.58,500,800,Non-Cyber
2022-04-01 18:34:05,FTP,Blocked,69.82,403,300,Cyber
2022-06-19 13:59:52,FTP,Blocked,25.2,403,300,Non-Cyber
2021-12-18 20:40:55,DNS,Allowed,10.46,500,800,Cyber
2023-02-20 14:13:35,DNS,Allowed,86.93,500,800,Non-Cyber
2023-09-11 04:24:47,HTTP,Blocked,4.19,403,300,Cyber
2023-07-24 11:30:46,DNS,Allowed,61.11,500,800,Cyber
2020-01-01 13:40:25,HTTP,Allowed,3.59,500,800,Non-Cyber
2022-01-09 13:44:37,DNS,Allowed,12.58,500,800,Cyber
2022-07-13 23:52:54,HTTP,Blocked,75.8,403,300,Non-Cyber
2020-03-04 05:53:14,HTTP,Allowed,1.94,500,800,Non-Cyber
2023-02-16 07:54:41,DNS,Blocked,85.19,403,300,Non-Cyber
2022-04-13 17:36:51,HTTP,Allowed,8.71,500,800,Non-Cyber
2022-04-16 13:07:03,FTP,Allowed,81.57,500,800,Non-Cyber
2020-11-05 20:49:45,FTP,Allowed,81.12,500,800,Non-Cyber
2021-11-11 15:35:10,HTTP,Allowed,74.1,500,800,Cyber
2023-06-29 22:23:11,DNS,Blocked,99.32,403,300,Cyber
2022-02-28 06:02:14,DNS,Allowed,69.79,500,800,Non-Cyber
2022-08-27 00:32:20,FTP,Blocked,71.67,403,300,Cyber
2023-07-05 11:36:06,HTTP,Allowed,89.17,500,800,Non-Cyber
2020-11-17 23:53:01,FTP,Allowed,64.5,500,800,Cyber
2020-12-06 22:33:06,DNS,Blocked,15.47,403,300,Non-Cyber
2022-01-07 00:57:21,FTP,Allowed,27.67,500,800,Cyber
2020-11-21 05:40:40,DNS,Blocked,8.03,403,300,Non-Cyber
2023-09-01 21:25:31,DNS,Allowed,28.0,500,800,Cyber
2021-06-22 06:33:12,HTTP,Allowed,10.77,500,800,Cyber
2022-05-09 20:00:28,FTP,Allowed,79.42,500,800,Non-Cyber
2023-01-17 19:18:48,DNS,Allowed,13.27,500,800,Cyber
2020-11-29 14:30:25,FTP,Allowed,30.02,500,800,Non-Cyber
2020-05-28 05:09:01,DNS,Blocked,48.34,403,300,Non-Cyber
2022-04-06 17:54:26,DNS,Allowed,52.51,500,800,Cyber
2021-05-19 17:50:55,DNS,Allowed,10.01,500,800,Non-Cyber
2020-08-08 02:12:30,FTP,Allowed,43.21,500,800,Cyber
2021-07-29 20:38:29,FTP,Blocked,97.14,403,300,Cyber
2021-06-21 03:50:48,FTP,Allowed,57.34,500,800,Cyber
2022-10-11 08:51:34,HTTP,Allowed,95.59,500,800,Non-Cyber
2021-02-13 22:55:50,HTTP,Blocked,59.19,403,300,Cyber
2023-05-26 18:16:08,FTP,Blocked,17.88,403,300,Non-Cyber
2023-05-29 00:02:03,FTP,Allowed,37.34,500,800,Non-Cyber
2023-05-09 11:33:53,FTP,Allowed,5.8,500,800,Cyber
2021-02-04 21:48:37,FTP,Blocked,51.15,403,300,Cyber
2021-04-26 01:17:15,DNS,Allowed,81.07,500,800,Cyber
2020-12-27 07:43:50,HTTP,Blocked,52.03,403,300,Non-Cyber
2020-06-10 03:04:27,HTTP,Allowed,4.48,500,800,Cyber
2022-01-14 05:19:03,HTTP,Allowed,1.77,500,800,Cyber
2021-09-17 09:23:26,DNS,Allowed,91.86,500,800,Non-Cyber
2021-02-05 05:19:12,HTTP,Blocked,79.55,403,300,Non-Cyber
2023-01-08 08:19:38,DNS,Allowed,84.21,500,800,Cyber
2020-11-05 13:37:06,HTTP,Allowed,30.9,500,800,Non-Cyber
2021-08-06 09:11:27,HTTP,Blocked,97.72,403,300,Cyber
2020-02-05 02:23:25,DNS,Allowed,21.72,500,800,Cyber
2021-09-18 04:04:33,DNS,Blocked,20.42,403,300,Non-Cyber
2020-10-22 08:21:24,FTP,Allowed,99.94,500,800,Cyber
2020-06-27 07:52:15,FTP,Allowed,49.88,500,800,Cyber
2023-10-01 05:53:15,FTP,Allowed,92.4,500,800,Non-Cyber
2021-12-22 06:43:03,FTP,Blocked,32.43,403,300,Non-Cyber
2023-03-01 03:58:47,FTP,Allowed,92.16,500,800,Cyber
2022-03-06 15:19:15,DNS,Allowed,56.49,500,800,Non-Cyber
2020-07-09 00:51:08,DNS,Allowed,88.41,500,800,Non-Cyber
2022-12-28 05:07:22,FTP,Blocked,7.29,403,300,Non-Cyber
2020-05-25 13:27:26,HTTP,Blocked,69.68,403,300,Non-Cyber
2022-02-18 16:03:07,DNS,Blocked,85.41,403,300,Non-Cyber
2022-06-20 23:35:35,DNS,Allowed,90.41,500,800,Non-Cyber
2021-04-05 10:42:16,DNS,Blocked,67.87,403,300,Cyber
2020-06-20 05:57:03,FTP,Allowed,76.74,500,800,Non-Cyber
2021-10-13 21:42:02,DNS,Allowed,44.58,500,800,Non-Cyber
2022-11-27 16:22:34,HTTP,Blocked,64.81,403,300,Non-Cyber
2020-06-26 10:56:13,HTTP,Allowed,71.96,500,800,Cyber
2020-08-07 16:18:34,DNS,Blocked,23.33,403,300,Cyber
2022-12-10 18:38:51,DNS,Allowed,93.76,500,800,Non-Cyber
2023-03-16 14:44:47,DNS,Allowed,12.73,500,800,Non-Cyber
2021-10-12 14:54:28,DNS,Allowed,40.75,500,800,Cyber
2023-08-15 05:10:05,FTP,Blocked,27.64,403,300,Cyber
2023-07-23 17:47:06,HTTP,Allowed,3.87,500,800,Cyber
2021-02-12 12:54:34,DNS,Allowed,65.69,500,800,Non-Cyber
2022-10-02 09:34:23,FTP,Blocked,41.02,403,300,Non-Cyber
2022-02-14 14:28:33,HTTP,Blocked,81.09,403,300,Non-Cyber
2021-04-11 20:27:23,HTTP,Allowed,54.38,500,800,Cyber
2020-12-14 00:22:42,FTP,Allowed,48.69,500,800,Cyber
