Timestamp,Source IP Address,Attack Type,Action Taken,Severity Level,event_type,Port
2020-11-15 15:57:20,89.227.213.168,DDoS,Allowed,Medium,Cyber,443
2023-07-29 13:13:31,17.172.214.96,Malware,Allowed,Low,Non-Cyber,443
2022-08-29 02:10:32,132.124.161.113,DDoS,Allowed,High,Cyber,21
2022-12-15 18:22:35,160.37.222.146,Intrusion,Blocked,Low,Non-Cyber,22
2022-03-29 10:36:43,222.43.109.5,DDoS,Blocked,Low,Non-Cyber,80
2021-09-28 23:08:43,109.102.172.255,DDoS,Blocked,Low,Non-Cyber,21
2020-02-19 14:57:23,120.205.252.110,Malware,Allowed,Medium,Cyber,80
2022-05-13 23:14:00,147.72.196.188,Malware,Blocked,Low,Non-Cyber,22
2023-08-11 14:43:43,62.122.120.130,DDoS,Blocked,Low,Non-Cyber,80
2020-11-27 13:44:46,152.161.222.232,DDoS,Allowed,Low,Non-Cyber,8080
2023-06-29 03:17:06,90.36.62.16,Intrusion,Allowed,High,Cyber,80
2021-03-11 21:47:27,132.102.31.51,DDoS,Allowed,Low,Non-Cyber,21
2022-10-01 03:08:25,63.190.4.249,Malware,Allowed,Low,Non-Cyber,443
2022-06-26 06:01:13,212.254.47.88,Malware,Blocked,Low,Non-Cyber,21
2021-08-06 11:57:36,81.77.29.28,Malware,Allowed,High,Cyber,22
2020-07-30 05:47:41,58.51.36.190,DDoS,Blocked,Medium,Cyber,443
2021-10-03 20:38:43,23.169.180.29,Intrusion,Allowed,High,Cyber,21
2020-01-04 20:07:48,50.34.174.166,Intrusion,Allowed,Low,Non-Cyber,443
2020-12-09 08:36:46,150.215.193.121,DDoS,Blocked,Low,Cyber,443
2020-04-22 23:33:47,163.142.176.66,Malware,Allowed,Low,Non-Cyber,80
2022-04-26 17:38:57,147.62.6.146,Malware,Blocked,High,Cyber,443
2022-10-17 05:31:20,118.46.70.30,Intrusion,Allowed,Low,Cyber,80
2022-12-18 12:16:43,101.68.108.187,DDoS,Allowed,Low,Cyber,21
2020-01-26 13:34:08,181.187.216.5,Intrusion,Allowed,Medium,Cyber,80
2021-08-18 00:31:52,70.31.204.240,DDoS,Allowed,Low,Non-Cyber,8080
2020-03-25 08:30:20,10.140.43.183,DDoS,Allowed,Low,Non-Cyber,443
2021-02-15 00:15:21,117.109.140.39,Malware,Allowed,Low,Non-Cyber,21
2023-04-21 08:22:15,96.138.165.27,DDoS,Blocked,High,Cyber,8080
2021-12-29 21:47:02,92.249.248.36,Malware,Blocked,Low,Non-Cyber,22
2020-07-23 15:58:15,210.227.183.241,Intrusion,Allowed,Low,Non-Cyber,21
2022-08-09 18:16:34,176.76.116.141,Intrusion,Blocked,Low,Cyber,80
2023-01-27 01:35:00,115.63.83.130,Intrusion,Allowed,Medium,Cyber,8080
2023-08-27 17:17:58,185.112.155.255,DDoS,Allowed,Low,Non-Cyber,21
2023-06-06 00:32:01,210.86.72.34,Intrusion,Blocked,Medium,Cyber,80
2022-10-18 17:30:59,69.139.194.159,DDoS,Allowed,Low,Non-Cyber,22
2020-12-07 03:47:47,57.209.216.133,DDoS,Blocked,Low,Non-Cyber,80
2023-06-20 02:50:42,84.248.8.36,Intrusion,Blocked,Low,Non-Cyber,8080
2020-05-09 14:07:55,170.255.254.79,Malware,Blocked,Low,Non-Cyber,443
2021-04-29 04:47:47,43.33.179.226,Intrusion,Blocked,Low,Cyber,443
2020-04-18 23:41:53,101.8.19.158,Malware,Allowed,Low,Non-Cyber,80
2022-10-19 07:45:00,97.4.18.59,Intrusion,Allowed,Low,Non-Cyber,21
2020-03-29 04:31:54,92.226.35.9,Malware,Allowed,Low,Non-Cyber,22
2021-05-13 08:51:08,101.63.23.83,DDoS,Blocked,Low,Non-Cyber,21
2022-06-08 11:54:10,205.165.91.216,Intrusion,Allowed,Low,Non-Cyber,443
2020-10-01 22:22:21,111.42.134.120,Malware,Blocked,Low,Non-Cyber,443
2020-09-02 10:02:37,130.203.87.228,DDoS,Allowed,Low,Non-Cyber,80
2021-01-17 01:00:07,71.66.32.182,Malware,Blocked,Low,Non-Cyber,443
2021-05-11 22:57:26,21.248.254.228,DDoS,Allowed,Low,Cyber,443
2020-03-25 06:56:40,67.159.115.139,Intrusion,Allowed,High,Cyber,22
2023-06-11 16:05:59,219.83.37.22,DDoS,Allowed,Low,Cyber,21
2021-11-27 20:23:46,75.186.172.97,Intrusion,Blocked,Low,Non-Cyber,8080
2022-09-01 13:49:42,23.201.144.147,DDoS,Blocked,Low,Non-Cyber,21
2021-05-24 14:20:00,194.180.153.140,Intrusion,Blocked,Medium,Cyber,80
2023-09-26 14:04:52,78.13.197.13,Intrusion,Blocked,Medium,Cyber,21
2020-04-19 17:15:01,1.121.213.199,Malware,Allowed,Low,Non-Cyber,21
2022-09-20 01:42:27,128.107.36.98,Malware,Blocked,High,Cyber,80
2020-06-14 07:23:46,81.11.57.228,Intrusion,Blocked,Low,Non-Cyber,80
2020-06-25 05:43:06,61.130.176.49,Intrusion,Allowed,Low,Cyber,21
2023-04-23 13:17:52,215.4.79.130,Malware,Blocked,Low,Non-Cyber,22
2022-09-24 21:22:06,74.38.196.140,DDoS,Allowed,High,Cyber,443
2022-10-09 00:20:42,221.232.60.244,Malware,Allowed,Medium,Cyber,21
2023-04-13 01:22:53,7.112.214.97,Intrusion,Allowed,Medium,Cyber,21
2022-09-09 22:54:47,216.45.133.139,DDoS,Allowed,Low,Non-Cyber,22
2022-11-12 03:44:22,14.190.208.82,DDoS,Allowed,Low,Non-Cyber,443
2020-06-07 19:35:24,29.23.212.244,DDoS,Allowed,Low,Non-Cyber,21
2023-06-12 15:48:16,100.12.180.99,Intrusion,Allowed,Low,Non-Cyber,443
2022-05-28 17:49:29,55.74.129.178,DDoS,Blocked,Low,Cyber,22
2021-06-12 08:14:32,143.218.116.254,Malware,Blocked,Medium,Cyber,443
2022-05-14 00:50:34,159.228.93.125,DDoS,Allowed,Low,Non-Cyber,443
2023-01-25 04:53:52,66.193.2.187,Malware,Allowed,Low,Non-Cyber,80
2022-06-03 01:42:42,129.32.125.163,Malware,Blocked,Low,Non-Cyber,443
2020-04-16 19:38:48,103.36.55.78,Intrusion,Allowed,Medium,Cyber,22
2020-04-11 06:23:24,161.100.2.133,DDoS,Allowed,Low,Non-Cyber,22
2020-04-07 01:26:56,54.177.145.27,Intrusion,Allowed,Low,Cyber,8080
2022-11-06 06:10:47,52.232.212.113,Malware,Allowed,Low,Cyber,80
2021-08-31 15:40:46,202.61.136.168,DDoS,Allowed,Low,Non-Cyber,443
2021-04-29 05:41:15,71.19.103.152,DDoS,Blocked,High,Cyber,8080
2022-08-19 05:34:44,51.187.139.252,Intrusion,Blocked,Medium,Cyber,21
2022-02-05 13:19:13,159.97.88.254,Intrusion,Blocked,Medium,Cyber,443
2021-03-13 09:17:52,22.238.172.210,DDoS,Blocked,Low,Non-Cyber,8080
2023-01-16 08:26:20,205.254.217.100,Malware,Blocked,Low,Non-Cyber,80
2022-12-23 11:21:08,130.84.123.4,Malware,Allowed,Low,Non-Cyber,22
2020-05-16 14:52:21,183.251.185.25,DDoS,Allowed,High,Cyber,443
2022-05-16 20:50:05,181.98.194.216,Malware,Allowed,High,Cyber,8080
2023-08-22 01:39:41,63.159.164.130,DDoS,Allowed,Low,Cyber,8080
2022-07-20 21:24:59,189.136.222.24,Malware,Allowed,Low,Non-Cyber,22
2021-08-11 23:04:23,95.60.192.54,Malware,Blocked,Low,Non-Cyber,443
2022-05-16 20:31:53,178.169.195.97,DDoS,Blocked,Low,Non-Cyber,443
2021-04-24 09:18:11,223.7.108.49,DDoS,Blocked,Low,Non-Cyber,8080
2023-01-03 21:22:48,74.240.168.130,DDoS,Blocked,Low,Non-Cyber,22
2023-09-28 19:51:51,110.69.5.90,Malware,Blocked,Low,Cyber,21
2023-03-27 01:35:37,210.15.16.240,DDoS,Blocked,Low,Non-Cyber,22
2021-06-12 20:52:06,128.226.215.147,Intrusion,Blocked,Low,Cyber,21
2022-04-11 05:11:23,11.173.1.146,Malware,Blocked,Low,Non-Cyber,21
2023-03-17 05:29:16,5.50.223.4,Malware,Allowed,High,Cyber,8080
2022-08-24 19:29:57,99.50.246.63,Intrusion,Allowed,Medium,Cyber,8080
2023-05-05 04:28:12,124.27.48.251,Malware,Allowed,Low,Non-Cyber,22
2020-12-03 21:29:36,56.51.133.122,DDoS,Allowed,Low,Cyber,80
2020-08-14 11:02:31,177.189.122.173,Malware,Blocked,High,Cyber,8080
2022-05-01 19:35:03,196.190.119.209,Intrusion,Allowed,Medium,Cyber,8080
2020-09-28 00:45:49,160.67.249.180,Malware,Allowed,Low,Non-Cyber,8080
2023-04-24 11:27:45,104.140.9.53,Intrusion,Blocked,Low,Non-Cyber,22
2021-05-27 10:03:04,31.177.227.93,DDoS,Allowed,Medium,Cyber,8080
2022-09-05 19:48:02,160.205.65.45,Intrusion,Allowed,Low,Cyber,21
2022-09-26 04:45:09,126.48.52.168,Intrusion,Blocked,Low,Non-Cyber,443
2021-06-23 16:46:40,163.196.68.174,Intrusion,Allowed,Low,Non-Cyber,22
2023-07-03 02:41:11,17.239.60.141,DDoS,Allowed,Low,Cyber,80
2022-07-12 05:01:12,137.215.189.176,DDoS,Allowed,Low,Cyber,8080
2021-02-19 19:34:47,118.119.156.170,Malware,Allowed,Low,Non-Cyber,22
2022-09-11 05:42:23,124.75.62.45,Malware,Blocked,High,Cyber,21
2022-08-25 04:15:09,53.200.223.146,Malware,Allowed,Low,Non-Cyber,21
2020-02-09 21:01:55,202.36.110.237,DDoS,Blocked,Low,Non-Cyber,22
2023-04-11 16:53:40,164.172.73.39,Intrusion,Allowed,High,Cyber,443
2020-11-25 21:20:33,110.78.123.44,DDoS,Allowed,Low,Non-Cyber,21
2022-10-27 14:05:12,66.249.228.213,Malware,Blocked,High,Cyber,22
2022-02-07 12:54:49,163.13.7.170,Intrusion,Blocked,High,Cyber,22
2021-01-30 06:31:13,178.178.10.147,Intrusion,Blocked,Low,Non-Cyber,8080
2023-09-03 09:17:38,221.119.208.82,Intrusion,Blocked,Low,Non-Cyber,21
2023-07-10 03:15:35,158.158.75.164,Malware,Allowed,High,Cyber,21
2022-07-13 02:57:48,191.76.147.184,Intrusion,Blocked,Medium,Cyber,443
2022-06-25 09:43:14,150.253.169.236,Malware,Allowed,Medium,Cyber,80
2022-09-07 20:55:41,55.171.81.48,Malware,Allowed,High,Cyber,22
2020-02-19 05:34:45,143.137.136.228,DDoS,Blocked,Low,Cyber,443
2023-05-01 09:41:39,104.101.184.35,Malware,Blocked,Low,Non-Cyber,8080
2020-04-01 07:33:10,73.205.129.130,Intrusion,Allowed,Low,Non-Cyber,8080
2020-03-22 23:59:55,159.161.4.203,Malware,Allowed,Low,Cyber,22
2022-07-05 09:08:27,113.124.7.91,Intrusion,Allowed,Low,Cyber,21
2022-11-11 23:33:57,217.185.38.61,Malware,Blocked,Low,Cyber,22
2023-02-23 23:52:00,10.135.89.137,Intrusion,Blocked,Medium,Cyber,21
2023-07-19 22:09:01,223.88.68.13,Malware,Allowed,Medium,Cyber,443
2022-09-10 01:43:02,12.37.249.227,Malware,Allowed,Low,Non-Cyber,22
2022-07-08 16:00:05,94.133.198.194,Malware,Allowed,Low,Non-Cyber,8080
2020-06-12 13:55:38,27.178.223.69,DDoS,Blocked,Low,Non-Cyber,80
2020-06-17 11:16:15,54.208.200.88,DDoS,Blocked,High,Cyber,8080
2021-01-15 10:55:10,218.176.219.236,Intrusion,Allowed,Low,Non-Cyber,22
2022-06-27 07:24:10,121.255.30.82,Malware,Allowed,Low,Non-Cyber,80
2021-05-20 11:47:17,179.198.83.199,Intrusion,Allowed,High,Cyber,22
2022-01-25 03:30:06,53.119.45.11,DDoS,Blocked,Low,Non-Cyber,80
2022-06-30 00:47:22,123.124.127.26,Malware,Allowed,Low,Non-Cyber,8080
2021-04-22 13:14:09,182.53.147.19,Malware,Allowed,High,Cyber,22
2022-02-11 19:38:33,109.193.114.165,Intrusion,Allowed,Low,Non-Cyber,443
2021-04-15 15:05:14,181.89.46.112,Intrusion,Blocked,Low,Non-Cyber,80
2021-04-27 18:34:43,23.5.242.91,DDoS,Blocked,Low,Cyber,80
2020-10-11 17:47:45,160.83.94.210,DDoS,Allowed,Low,Non-Cyber,22
2021-11-18 18:30:21,39.251.210.194,Malware,Allowed,Low,Non-Cyber,443
2021-09-30 14:33:46,141.127.20.232,Malware,Allowed,Low,Non-Cyber,8080
2022-06-26 00:17:28,162.6.202.160,Intrusion,Allowed,Low,Non-Cyber,22
2021-05-22 00:31:38,93.120.40.108,DDoS,Blocked,High,Cyber,443
2020-01-25 12:19:23,83.216.240.105,Intrusion,Blocked,High,Cyber,443
2020-07-25 04:24:35,48.1.225.168,Intrusion,Allowed,Medium,Cyber,443
2023-10-04 20:54:53,63.70.196.132,Malware,Allowed,Low,Non-Cyber,22
2023-05-31 17:59:23,129.224.228.32,Malware,Blocked,Low,Cyber,21
2021-01-03 11:39:01,3.177.1.24,Malware,Allowed,Low,Non-Cyber,8080
2022-10-08 15:19:58,83.130.240.102,Intrusion,Allowed,Medium,Cyber,21
2021-09-12 06:52:23,207.38.182.52,Malware,Blocked,Low,Non-Cyber,443
2023-07-11 22:16:20,48.232.1.234,Malware,Allowed,Medium,Cyber,21
2020-09-11 06:19:34,188.42.191.190,DDoS,Allowed,Low,Non-Cyber,21
2021-06-17 22:01:54,8.67.205.13,DDoS,Blocked,Low,Non-Cyber,80
2020-04-29 06:03:08,199.126.16.147,Intrusion,Blocked,Low,Non-Cyber,21
2021-06-10 17:26:36,180.59.145.58,Malware,Blocked,Low,Non-Cyber,80
2023-01-13 20:20:00,131.181.42.123,Malware,Blocked,Low,Non-Cyber,22
2021-06-20 05:33:04,8.149.171.194,DDoS,Allowed,Low,Non-Cyber,21
2022-12-28 18:49:44,137.21.32.40,Intrusion,Allowed,High,Cyber,80
2022-07-28 20:29:44,18.16.1.106,Intrusion,Blocked,Low,Non-Cyber,21
2021-06-26 13:24:03,162.160.250.0,Malware,Blocked,Low,Non-Cyber,443
2023-04-23 23:35:00,162.24.195.114,Malware,Allowed,High,Cyber,443
2023-06-16 03:22:47,22.139.181.247,DDoS,Allowed,Low,Non-Cyber,8080
2020-02-06 12:09:48,118.184.70.16,Malware,Blocked,Low,Cyber,80
2021-11-10 14:01:20,123.208.88.155,Malware,Allowed,High,Cyber,21
2022-08-11 02:21:34,210.115.119.91,Malware,Allowed,Low,Non-Cyber,21
2021-05-12 23:30:24,205.252.213.172,DDoS,Allowed,Medium,Cyber,443
2022-06-22 23:23:16,122.151.110.122,DDoS,Allowed,Low,Cyber,443
2022-05-03 01:19:53,167.210.178.54,DDoS,Blocked,Medium,Cyber,22
2023-03-27 07:49:54,22.152.106.186,DDoS,Allowed,Low,Non-Cyber,80
2020-07-05 07:40:39,10.56.202.108,Intrusion,Allowed,Low,Non-Cyber,8080
2021-12-17 09:44:12,215.174.68.250,DDoS,Allowed,Low,Non-Cyber,22
2022-01-29 05:50:45,198.79.13.142,Intrusion,Blocked,Low,Non-Cyber,443
2022-03-21 10:57:04,186.189.56.32,Intrusion,Blocked,Low,Non-Cyber,80
2020-02-16 01:31:19,91.185.19.232,DDoS,Allowed,High,Cyber,80
2020-12-29 10:51:05,98.1.14.15,DDoS,Allowed,Low,Non-Cyber,443
2023-06-30 18:15:46,115.241.238.56,Intrusion,Blocked,Low,Cyber,21
2023-02-10 19:45:07,136.18.238.37,Intrusion,Blocked,Medium,Cyber,443
2021-09-09 19:59:24,105.27.78.52,Malware,Allowed,Low,Non-Cyber,8080
2023-01-06 01:27:52,202.123.14.194,DDoS,Blocked,Low,Cyber,22
2023-07-06 19:06:58,77.2.240.23,DDoS,Allowed,Low,Non-Cyber,443
2022-05-14 12:08:51,74.213.89.110,DDoS,Allowed,Low,Non-Cyber,22
2022-03-23 15:40:15,142.162.50.210,Intrusion,Allowed,Low,Non-Cyber,443
2021-12-24 23:59:40,110.130.19.150,Malware,Allowed,High,Cyber,22
2023-08-15 19:36:52,196.246.166.119,DDoS,Allowed,High,Cyber,80
2021-02-25 17:07:56,25.68.41.116,Intrusion,Allowed,Low,Non-Cyber,22
2023-03-19 05:33:35,90.182.76.0,DDoS,Allowed,Low,Non-Cyber,22
2023-05-02 11:54:57,186.94.115.167,Malware,Allowed,Low,Non-Cyber,21
2021-07-15 05:45:03,82.221.177.180,Malware,Blocked,Low,Non-Cyber,22
2023-03-28 15:18:12,166.90.166.78,DDoS,Blocked,Low,Non-Cyber,21
2023-04-30 15:27:45,204.201.188.201,Intrusion,Blocked,Low,Non-Cyber,21
2022-02-28 22:34:02,75.69.55.189,DDoS,Allowed,Medium,Cyber,80
2022-11-10 10:33:17,211.13.231.129,Malware,Allowed,High,Cyber,8080
2021-07-12 15:00:00,199.199.222.149,Malware,Allowed,Low,Cyber,22
2021-09-10 06:08:00,80.3.109.117,Intrusion,Allowed,Low,Non-Cyber,21
2023-09-09 18:14:05,156.227.6.186,DDoS,Allowed,Low,Non-Cyber,80
2021-01-06 10:32:59,32.76.82.252,Intrusion,Allowed,Low,Non-Cyber,8080
2023-06-25 09:44:44,117.34.20.110,Intrusion,Blocked,Low,Non-Cyber,22
2022-04-08 09:16:48,24.83.88.159,Malware,Blocked,Low,Non-Cyber,21
2023-09-06 22:54:28,19.44.65.236,DDoS,Allowed,High,Cyber,21
2020-04-26 16:49:34,6.217.180.57,Intrusion,Allowed,Medium,Cyber,8080
2022-05-13 04:58:40,71.62.191.178,Malware,Blocked,Medium,Cyber,22
2022-05-08 12:34:21,201.195.227.86,Intrusion,Allowed,Medium,Cyber,21
2023-05-18 04:53:48,184.177.22.68,Intrusion,Blocked,Medium,Cyber,443
2022-03-16 06:47:06,82.118.18.66,Intrusion,Allowed,Low,Non-Cyber,21
2020-06-16 05:02:12,2.159.106.65,DDoS,Allowed,Low,Non-Cyber,21
2020-04-08 01:52:54,211.165.1.23,Malware,Allowed,Low,Cyber,21
2020-03-13 07:17:59,64.127.177.54,Intrusion,Allowed,Low,Non-Cyber,8080
2023-06-27 03:33:11,170.232.24.44,Intrusion,Blocked,Low,Non-Cyber,8080
2020-05-26 18:31:55,103.210.93.233,DDoS,Allowed,High,Cyber,8080
2020-02-12 10:37:58,213.215.229.164,DDoS,Allowed,Low,Non-Cyber,22
2021-03-26 23:01:48,34.182.83.207,Malware,Allowed,Low,Non-Cyber,80
2021-06-18 19:55:22,30.111.0.198,Malware,Allowed,High,Cyber,80
2021-03-10 17:41:18,204.207.115.75,Malware,Allowed,High,Cyber,8080
2023-04-01 09:55:11,177.189.166.19,Intrusion,Allowed,High,Cyber,22
2020-12-02 17:41:54,150.0.0.96,DDoS,Blocked,Low,Non-Cyber,8080
2022-04-30 11:56:26,178.157.106.61,Malware,Allowed,Low,Non-Cyber,80
2023-02-06 14:48:38,168.196.168.74,Malware,Blocked,Low,Non-Cyber,80
2020-02-21 11:11:49,69.251.28.205,Intrusion,Blocked,Low,Non-Cyber,8080
2021-06-23 13:39:49,52.20.55.184,Malware,Allowed,Low,Non-Cyber,80
2020-12-16 21:52:53,93.159.6.189,Intrusion,Allowed,Low,Non-Cyber,21
2020-10-30 09:41:03,208.47.58.27,Malware,Blocked,Low,Non-Cyber,8080
2021-06-08 03:34:42,109.1.117.169,Malware,Blocked,Medium,Cyber,22
2021-10-17 16:41:38,205.139.16.240,DDoS,Blocked,Low,Cyber,21
2020-10-18 04:11:02,66.234.241.231,DDoS,Allowed,Low,Non-Cyber,80
2021-04-17 01:35:20,196.155.253.96,DDoS,Allowed,Low,Non-Cyber,22
2023-03-27 08:23:58,142.154.189.35,DDoS,Blocked,Low,Non-Cyber,8080
2021-10-12 12:16:08,109.146.196.33,Intrusion,Blocked,Low,Non-Cyber,8080
2021-01-18 16:27:44,27.123.150.240,Malware,Blocked,Medium,Cyber,443
2021-12-18 10:15:49,53.207.211.176,DDoS,Allowed,Low,Non-Cyber,80
2021-09-11 16:43:07,1.231.18.253,DDoS,Allowed,Low,Cyber,22
2021-10-23 00:04:33,121.165.189.17,DDoS,Blocked,Low,Non-Cyber,443
2021-08-13 02:07:10,9.228.74.94,Malware,Allowed,Medium,Cyber,443
2020-05-09 13:14:37,151.169.17.202,Intrusion,Blocked,High,Cyber,22
2022-09-03 06:15:45,54.112.132.119,DDoS,Blocked,Medium,Cyber,21
2023-06-25 22:19:49,62.237.241.70,Intrusion,Blocked,Low,Non-Cyber,443
2021-12-18 18:47:11,160.27.195.208,Malware,Blocked,Low,Cyber,22
2020-06-20 23:08:54,1.154.101.111,Intrusion,Blocked,High,Cyber,22
2022-03-27 12:08:41,83.88.135.80,Malware,Allowed,Low,Non-Cyber,22
2021-02-25 11:19:30,93.13.211.157,Malware,Allowed,Low,Non-Cyber,80
2020-02-28 21:08:52,97.93.173.34,Intrusion,Allowed,Low,Non-Cyber,21
2020-02-06 21:02:28,58.140.48.34,Intrusion,Allowed,Medium,Cyber,21
2021-01-28 05:02:07,145.222.141.138,DDoS,Allowed,Low,Cyber,21
2021-12-05 22:08:23,119.140.146.75,DDoS,Blocked,Low,Cyber,22
2020-06-30 07:45:48,196.219.124.156,Malware,Blocked,Low,Non-Cyber,8080
2022-04-24 21:31:10,75.254.255.179,Malware,Blocked,Low,Non-Cyber,21
2022-06-15 13:58:29,107.221.3.187,DDoS,Blocked,High,Cyber,22
2020-12-04 07:59:43,102.121.88.210,Malware,Allowed,High,Cyber,443
2022-03-31 20:23:15,121.6.221.236,DDoS,Allowed,High,Cyber,443
2022-08-07 03:51:17,58.183.137.99,Intrusion,Allowed,Low,Non-Cyber,80
2023-03-23 00:19:19,215.36.121.71,DDoS,Allowed,Medium,Cyber,80
2020-04-25 15:06:57,214.115.203.232,Intrusion,Allowed,Low,Non-Cyber,443
2021-07-02 09:43:15,86.59.144.180,Intrusion,Allowed,Medium,Cyber,22
2021-05-21 09:01:53,128.169.91.101,Malware,Blocked,Low,Cyber,8080
2020-11-06 13:47:08,64.252.149.175,Intrusion,Allowed,Medium,Cyber,22
2021-06-05 07:03:08,143.254.105.123,DDoS,Blocked,Low,Non-Cyber,443
2021-09-10 19:40:31,218.178.120.23,Intrusion,Allowed,Low,Non-Cyber,80
2022-02-17 20:16:36,72.239.168.66,DDoS,Allowed,Medium,Cyber,443
2023-01-26 18:56:30,160.217.80.188,DDoS,Allowed,Medium,Cyber,21
2022-12-13 11:47:33,158.9.99.191,DDoS,Allowed,Low,Non-Cyber,443
2022-09-19 20:58:41,154.35.150.189,DDoS,Allowed,Low,Non-Cyber,21
2020-08-09 04:50:16,199.30.196.203,Malware,Blocked,Low,Non-Cyber,80
2021-02-23 20:23:50,130.255.55.142,DDoS,Allowed,Low,Non-Cyber,443
2021-03-30 05:22:08,98.151.184.211,Malware,Blocked,Low,Non-Cyber,443
2020-08-08 06:27:24,116.91.35.127,DDoS,Allowed,Low,Non-Cyber,80
2020-06-29 09:32:27,106.57.93.252,Malware,Allowed,Low,Cyber,443
2021-09-22 03:09:58,61.245.75.89,Malware,Allowed,High,Cyber,80
2022-11-07 11:58:44,182.166.119.132,Intrusion,Blocked,Low,Non-Cyber,80
2021-11-03 03:07:16,15.99.116.98,DDoS,Allowed,High,Cyber,21
2021-09-05 16:59:40,61.103.176.80,Intrusion,Blocked,High,Cyber,21
2020-08-29 14:49:33,37.133.89.22,DDoS,Blocked,High,Cyber,21
2023-01-12 01:00:12,202.222.144.22,Malware,Allowed,High,Cyber,80
2022-10-20 14:13:42,51.248.196.238,Intrusion,Allowed,Medium,Cyber,8080
2023-01-12 05:07:54,197.239.20.118,DDoS,Allowed,Low,Non-Cyber,8080
2020-01-18 01:35:10,208.73.97.42,DDoS,Allowed,Medium,Cyber,8080
2022-04-26 16:18:48,139.202.190.172,Malware,Allowed,Medium,Cyber,21
2020-11-10 22:48:59,30.91.161.146,Malware,Allowed,Low,Non-Cyber,443
2020-07-12 12:00:47,119.80.59.176,DDoS,Allowed,Low,Non-Cyber,22
2022-11-12 07:06:53,164.192.125.99,Intrusion,Allowed,Low,Non-Cyber,80
2021-10-28 20:33:29,213.70.134.81,Malware,Allowed,Medium,Cyber,8080
2022-11-23 11:52:40,37.123.84.7,Malware,Allowed,Low,Cyber,443
2021-05-14 07:47:27,63.24.128.5,DDoS,Allowed,Low,Non-Cyber,443
2022-12-06 10:45:42,172.59.27.204,Malware,Allowed,Low,Cyber,443
2020-11-13 19:24:10,39.62.252.250,DDoS,Allowed,Low,Non-Cyber,8080
2022-02-25 03:50:16,45.38.39.130,DDoS,Blocked,Low,Non-Cyber,80
2021-02-19 08:26:41,12.87.191.66,DDoS,Blocked,Low,Non-Cyber,8080
2021-04-24 00:00:51,128.131.76.91,DDoS,Allowed,Low,Non-Cyber,8080
2020-02-06 04:19:42,113.226.37.145,Intrusion,Allowed,Low,Non-Cyber,80
2021-07-10 02:08:01,221.112.128.98,Malware,Allowed,Medium,Cyber,22
2023-10-04 20:42:29,161.5.93.51,DDoS,Allowed,High,Cyber,21
2022-04-24 12:50:16,3.152.63.178,Malware,Blocked,Low,Non-Cyber,80
2021-09-30 02:46:30,13.122.148.107,DDoS,Allowed,High,Cyber,443
2021-09-06 16:57:11,80.160.66.2,Intrusion,Allowed,Low,Non-Cyber,8080
2021-10-01 22:11:01,123.202.174.236,DDoS,Blocked,Low,Non-Cyber,80
2022-09-12 10:05:28,148.11.187.193,Intrusion,Allowed,High,Cyber,22
2023-05-09 04:41:50,159.85.107.252,DDoS,Allowed,Low,Cyber,80
2020-09-25 14:22:57,93.65.221.100,Malware,Allowed,High,Cyber,22
2023-03-24 06:01:55,163.87.15.159,Intrusion,Allowed,High,Cyber,443
2023-07-22 11:51:47,12.93.80.94,Intrusion,Allowed,Low,Non-Cyber,80
2022-03-27 11:50:11,102.112.134.65,DDoS,Allowed,Low,Non-Cyber,80
2021-06-26 17:50:46,79.220.186.123,Intrusion,Blocked,Low,Non-Cyber,80
2022-03-14 21:08:27,181.40.210.21,Intrusion,Blocked,Low,Non-Cyber,443
2020-11-20 20:37:28,13.229.201.79,DDoS,Blocked,Low,Non-Cyber,22
2020-04-27 21:42:17,27.204.234.53,Intrusion,Allowed,Low,Cyber,21
2020-03-21 21:58:51,80.102.140.66,Intrusion,Blocked,Low,Non-Cyber,22
2021-11-07 19:38:50,84.106.254.202,Intrusion,Allowed,Low,Non-Cyber,21
2021-09-15 10:07:37,82.129.194.200,Intrusion,Allowed,High,Cyber,8080
2022-02-11 19:55:13,198.216.219.188,Intrusion,Blocked,Low,Non-Cyber,443
2021-09-14 17:14:51,132.73.84.122,Malware,Allowed,High,Cyber,443
2021-10-14 00:19:42,16.220.65.181,DDoS,Allowed,Low,Cyber,80
2021-11-06 18:42:28,5.202.42.251,Malware,Allowed,High,Cyber,8080
2020-06-30 16:34:02,158.45.218.64,Intrusion,Allowed,High,Cyber,80
2023-09-13 13:14:05,89.226.32.47,Intrusion,Allowed,Low,Non-Cyber,443
2022-11-12 06:53:59,52.222.114.133,Intrusion,Blocked,Medium,Cyber,8080
2020-06-28 17:39:13,89.124.28.234,Intrusion,Allowed,High,Cyber,443
2020-11-21 02:09:43,45.159.251.71,Malware,Allowed,Low,Non-Cyber,443
2021-05-14 21:09:17,47.5.39.61,Malware,Allowed,Low,Non-Cyber,443
2022-06-18 12:07:14,168.207.199.31,DDoS,Blocked,Medium,Cyber,8080
2020-02-19 07:44:27,68.232.186.154,DDoS,Blocked,Low,Non-Cyber,443
2022-10-04 17:22:06,149.5.229.152,DDoS,Allowed,Medium,Cyber,443
2020-12-16 04:42:49,109.96.31.237,Malware,Allowed,High,Cyber,8080
2021-08-22 07:08:24,212.8.123.144,DDoS,Allowed,Low,Cyber,80
